"","GSM3301691","GSM3301692","GSM3301693","GSM3301694"
"hsa-miR-5189-5p",0,0,0,0
"hsa-miR-518a-5p",0,2.90689059560852,0,0
"hsa-miR-518a-3p",0,5.32300971061281,0,0
"hsa-miR-518b",0,4.75595576955096,0,0
"hsa-miR-518c-5p",0,2.41683974191283,0,0
"hsa-miR-518c-3p",0,4.01613970265525,0,0
"hsa-miR-518d-3p",0,0,0,0
"hsa-miR-518d-5p",0,0,0,0
"hsa-miR-518e-3p",0,3.80838505065609,0,0
"hsa-miR-518e-5p",0,4.01613970265525,0,0
"hsa-miR-518f-3p",0,3.80838505065609,0,0
"hsa-miR-518f-5p",0,1.66448284036468,0,0
"hsa-miR-5190",0,0,0,0
"hsa-miR-5191",0,0,0,0
"hsa-miR-5192",0,0,0,0
"hsa-miR-5193",0,0,0,0
"hsa-miR-5194",0,0,0,0
"hsa-miR-5195-5p",0,0,0,0
"hsa-miR-5195-3p",0,0,0,0
"hsa-miR-5196-3p",0,0,0,0
"hsa-miR-5196-5p",0,0,0,0
"hsa-miR-5197-5p",0,0,0,0
"hsa-miR-5197-3p",0,0,0,0
"hsa-miR-519a-3p",0,3.56559717585422,0,0
"hsa-miR-519a-5p",0,4.19770815795585,0,0
"hsa-miR-519b-3p",0,1.66448284036468,0,0
"hsa-miR-519b-5p",0,4.01613970265525,0,0
"hsa-miR-519c-3p",0,3.80838505065609,0,0
"hsa-miR-519c-5p",0,4.01613970265525,0,0
"hsa-miR-519d-3p",0,1.66448284036468,0,0
"hsa-miR-519d-5p",0,2.41683974191283,0,0
"hsa-miR-519e-5p",0,0,0,0
"hsa-miR-519e-3p",0,0,0,0
"hsa-miR-520a-3p",0,5.78659636189081,0,0
"hsa-miR-520a-5p",0,5.06695024392463,0,0
"hsa-miR-520b",0,1.66448284036468,0,0
"hsa-miR-520c-5p",0,0,0,0
"hsa-miR-520c-3p",0,4.19770815795585,0,0
"hsa-miR-520d-5p",0,4.5033487351675,0,0
"hsa-miR-520d-3p",0,4.01613970265525,0,0
"hsa-miR-520e",0,0,0,0
"hsa-miR-520f-5p",0,0,0,0
"hsa-miR-520f-3p",0,5.32300971061281,0,0
"hsa-miR-520g-5p",0,0,0,0
"hsa-miR-520g-3p",0,4.86740230572754,0,0
"hsa-miR-520h",0,1.66448284036468,0,0
"hsa-miR-521",0,0,0,0
"hsa-miR-522-5p",0,4.01613970265525,0,0
"hsa-miR-522-3p",2.96716860753263,4.97039353791468,0,0
"hsa-miR-523-3p",0,2.41683974191283,0,0
"hsa-miR-523-5p",0,4.01613970265525,0,0
"hsa-miR-524-3p",0,1.66448284036468,0,0
"hsa-miR-524-5p",0,1.66448284036468,0,0
"hsa-miR-525-5p",0,2.90689059560852,0,0
"hsa-miR-525-3p",0,0,0,0
"hsa-miR-526a",0,0,0,0
"hsa-miR-526b-5p",0,4.5033487351675,0,0
"hsa-miR-526b-3p",0,0,0,0
"hsa-miR-527",0,2.90689059560852,0,0
"hsa-miR-532-3p",0,2.41683974191283,0,1.52606881166759
"hsa-miR-532-5p",8.70376517879341,7.05809998849341,8.38948077060923,7.19012097261408
"hsa-miR-539-3p",0,4.97039353791468,0,0
"hsa-miR-539-5p",0,0,0,0
"hsa-miR-541-5p",2.96716860753263,1.66448284036468,0,0
"hsa-miR-541-3p",0,2.41683974191283,0,0
"hsa-miR-542-3p",2.96716860753263,5.24260250592898,0,2.25398926623079
"hsa-miR-542-5p",0,2.41683974191283,0,0
"hsa-miR-543",0,3.56559717585422,0,0
"hsa-miR-544a",0,0,0,0
"hsa-miR-544b",0,0,0,0
"hsa-miR-545-5p",0,0,0,0
"hsa-miR-545-3p",0,0,0,0
"hsa-miR-548a-3p",0,0,0,2.25398926623079
"hsa-miR-548a-5p",0,0,0,0
"hsa-miR-548aa",0,1.66448284036468,3.32768736417605,0
"hsa-miR-548ab",0,0,0,0
"hsa-miR-548ac",0,0,0,0
"hsa-miR-548ad-5p",0,0,4.25323293853803,0
"hsa-miR-548ad-3p",0,0,0,0
"hsa-miR-548ae-3p",0,0,0,0
"hsa-miR-548ae-5p",0,0,4.25323293853803,0
"hsa-miR-548ag",0,0,0,0
"hsa-miR-548ah-3p",0,2.41683974191283,0,0
"hsa-miR-548ah-5p",0,0,0,0
"hsa-miR-548ai",0,0,0,0
"hsa-miR-548aj-3p",0,0,0,0
"hsa-miR-548aj-5p",0,1.66448284036468,0,3.38128337250378
"hsa-miR-548ak",0,0,0,0
"hsa-miR-548al",0,0,0,0
"hsa-miR-548am-5p",0,0,4.25323293853803,0
"hsa-miR-548am-3p",0,0,0,0
"hsa-miR-548an",0,0,0,0
"hsa-miR-548ao-3p",0,0,0,0
"hsa-miR-548ao-5p",0,0,0,0
"hsa-miR-548ap-3p",0,0,0,0
"hsa-miR-548ap-5p",0,0,0,0
"hsa-miR-548aq-3p",0,2.41683974191283,0,0
"hsa-miR-548aq-5p",0,0,0,0
"hsa-miR-548ar-5p",0,1.66448284036468,0,3.09254574154357
"hsa-miR-548ar-3p",0,0,0,0
"hsa-miR-548as-5p",0,0,3.32768736417605,0
"hsa-miR-548as-3p",0,0,0,0
"hsa-miR-548at-3p",0,0,0,0
"hsa-miR-548at-5p",0,1.66448284036468,0,0
"hsa-miR-548au-5p",0,0,3.32768736417605,0
"hsa-miR-548au-3p",0,0,0,0
"hsa-miR-548av-3p",0,0,0,0
"hsa-miR-548av-5p",0,0,0,0
"hsa-miR-548aw",0,0,0,0
"hsa-miR-548ax",0,0,0,0
"hsa-miR-548ay-5p",0,2.90689059560852,4.25323293853803,0
"hsa-miR-548ay-3p",0,0,0,0
"hsa-miR-548az-3p",0,0,0,0
"hsa-miR-548az-5p",0,0,0,2.25398926623079
"hsa-miR-548b-3p",0,1.66448284036468,0,0
"hsa-miR-548b-5p",0,1.66448284036468,0,0
"hsa-miR-548ba",0,0,0,0
"hsa-miR-548bb-3p",0,0,0,0
"hsa-miR-548bb-5p",0,0,0,0
"hsa-miR-548c-5p",0,0,4.25323293853803,0
"hsa-miR-548c-3p",0,0,0,0
"hsa-miR-548d-3p",0,0,0,0
"hsa-miR-548d-5p",0,3.56559717585422,4.25323293853803,2.25398926623079
"hsa-miR-548e-3p",0,1.66448284036468,0,2.25398926623079
"hsa-miR-548e-5p",2.96716860753263,0,0,1.52606881166759
"hsa-miR-548f-5p",0,0,0,3.38128337250378
"hsa-miR-548f-3p",0,2.41683974191283,0,0
"hsa-miR-548g-3p",0,0,0,0
"hsa-miR-548g-5p",0,1.66448284036468,0,3.38128337250378
"hsa-miR-548h-5p",0,0,0,3.38128337250378
"hsa-miR-548h-3p",0,0,0,1.52606881166759
"hsa-miR-548i",0,0,3.32768736417605,0
"hsa-miR-548j-5p",0,0,0,0
"hsa-miR-548j-3p",0,0,0,0
"hsa-miR-548k",5.1333991254172,5.24260250592898,6.51349074558812,5.79753183957196
"hsa-miR-548l",0,2.41683974191283,3.32768736417605,1.52606881166759
"hsa-miR-548m",0,0,0,0
"hsa-miR-548n",2.96716860753263,1.66448284036468,0,0
"hsa-miR-548o-3p",5.1333991254172,4.35825558670513,4.25323293853803,3.38128337250378
"hsa-miR-548o-5p",0,0,4.25323293853803,0
"hsa-miR-548p",0,2.41683974191283,0,0
"hsa-miR-548q",0,1.66448284036468,0,0
"hsa-miR-548s",0,0,0,0
"hsa-miR-548t-3p",0,1.66448284036468,3.32768736417605,0
"hsa-miR-548t-5p",0,0,0,0
"hsa-miR-548u",0,2.41683974191283,0,0
"hsa-miR-548v",0,0,0,0
"hsa-miR-548w",0,0,0,0
"hsa-miR-548x-3p",0,0,0,0
"hsa-miR-548x-5p",0,1.66448284036468,0,3.38128337250378
"hsa-miR-548y",0,0,0,0
"hsa-miR-548z",0,0,0,1.52606881166759
"hsa-miR-549a",0,0,6.64961545906341,4.44095219802964
"hsa-miR-550a-5p",5.1333991254172,4.5033487351675,6.00562454919388,6.35737605546964
"hsa-miR-550a-3-5p",5.1333991254172,4.5033487351675,6.00562454919388,6.35737605546964
"hsa-miR-550a-3p",0,3.56559717585422,3.32768736417605,0
"hsa-miR-550b-3p",0,0,0,0
"hsa-miR-550b-2-5p",0,0,0,0
"hsa-miR-551a",0,0,3.32768736417605,0
"hsa-miR-551b-3p",0,0,0,0
"hsa-miR-551b-5p",0,0,0,0
"hsa-miR-552-3p",0,0,4.25323293853803,3.09254574154357
"hsa-miR-552-5p",0,0,4.25323293853803,3.82578562746479
"hsa-miR-553",0,0,0,0
"hsa-miR-554",0,0,0,0
"hsa-miR-555",0,0,0,0
"hsa-miR-556-3p",0,0,3.32768736417605,0
"hsa-miR-556-5p",0,1.66448284036468,0,0
"hsa-miR-557",0,0,0,0
"hsa-miR-5571-3p",0,0,0,0
"hsa-miR-5571-5p",0,0,0,0
"hsa-miR-5572",0,0,0,0
"hsa-miR-5579-5p",0,0,0,0
"hsa-miR-5579-3p",0,0,0,0
"hsa-miR-558",0,0,0,0
"hsa-miR-5580-5p",0,0,3.32768736417605,2.25398926623079
"hsa-miR-5580-3p",2.96716860753263,0,0,0
"hsa-miR-5581-5p",0,0,0,0
"hsa-miR-5581-3p",0,0,0,2.73335434061383
"hsa-miR-5582-3p",0,0,0,0
"hsa-miR-5582-5p",0,0,0,0
"hsa-miR-5583-3p",0,0,0,0
"hsa-miR-5583-5p",0,0,0,0
"hsa-miR-5584-5p",0,0,0,0
"hsa-miR-5584-3p",0,0,0,0
"hsa-miR-5585-5p",0,0,0,0
"hsa-miR-5585-3p",0,0,0,1.52606881166759
"hsa-miR-5586-5p",0,0,0,0
"hsa-miR-5586-3p",0,0,0,0
"hsa-miR-5587-3p",0,0,0,1.52606881166759
"hsa-miR-5587-5p",0,0,0,0
"hsa-miR-5588-3p",0,0,0,0
"hsa-miR-5588-5p",0,0,0,0
"hsa-miR-5589-5p",0,0,0,0
"hsa-miR-5589-3p",0,0,0,0
"hsa-miR-559",0,0,0,0
"hsa-miR-5590-3p",0,0,0,0
"hsa-miR-5590-5p",0,0,0,0
"hsa-miR-5591-5p",0,0,0,0
"hsa-miR-5591-3p",0,0,0,0
"hsa-miR-561-3p",0,0,0,0
"hsa-miR-561-5p",0,4.63517394667492,6.64961545906341,0
"hsa-miR-562",0,0,0,0
"hsa-miR-563",0,0,0,0
"hsa-miR-564",0,0,0,0
"hsa-miR-566",0,0,0,0
"hsa-miR-567",0,0,0,0
"hsa-miR-568",0,0,0,0
"hsa-miR-5680",0,0,0,0
"hsa-miR-5681a",0,0,0,0
"hsa-miR-5681b",0,0,0,0
"hsa-miR-5682",0,0,0,0
"hsa-miR-5683",0,0,0,0
"hsa-miR-5684",0,0,0,0
"hsa-miR-5685",0,0,0,0
"hsa-miR-5687",0,0,0,0
"hsa-miR-5688",0,0,0,0
"hsa-miR-5689",0,0,0,3.09254574154357
"hsa-miR-569",0,1.66448284036468,0,0
"hsa-miR-5690",0,0,0,0
"hsa-miR-5691",0,0,0,0
"hsa-miR-5692a",0,0,0,0
"hsa-miR-5692b",0,0,0,0
"hsa-miR-5692c",0,0,0,0
"hsa-miR-5693",0,0,0,0
"hsa-miR-5694",0,0,0,0
"hsa-miR-5695",0,2.41683974191283,0,0
"hsa-miR-5696",0,0,0,0
"hsa-miR-5697",0,0,0,2.25398926623079
"hsa-miR-5698",0,0,0,0
"hsa-miR-5699-5p",0,0,0,0
"hsa-miR-5699-3p",0,1.66448284036468,0,0
"hsa-miR-570-5p",0,0,0,0
"hsa-miR-570-3p",0,0,0,0
"hsa-miR-5700",0,0,0,0
"hsa-miR-5701",0,3.27351588970212,0,0
"hsa-miR-5702",0,0,0,0
"hsa-miR-5703",0,0,0,0
"hsa-miR-5704",0,0,0,0
"hsa-miR-5705",0,0,0,0
"hsa-miR-5706",0,0,0,0
"hsa-miR-5707",0,0,0,0
"hsa-miR-5708",0,0,0,0
"hsa-miR-571",0,0,0,0
"hsa-miR-572",0,0,0,0
"hsa-miR-573",0,1.66448284036468,0,0
"hsa-miR-5739",0,0,0,0
"hsa-miR-574-3p",7.30231905094883,6.82959589917751,6.64961545906341,6.06436554026363
"hsa-miR-574-5p",5.60673831741759,6.26453643099903,6.36334632097502,5.79753183957196
"hsa-miR-575",0,0,0,0
"hsa-miR-576-3p",0,1.66448284036468,3.32768736417605,0
"hsa-miR-576-5p",6.3720814835345,3.27351588970212,5.52919626799939,5.20124177119825
"hsa-miR-577",7.86325707193297,7.46450490913191,12.8970040166297,12.2367885653313
"hsa-miR-578",0,0,0,0
"hsa-miR-5787",0,0,0,0
"hsa-miR-579-5p",0,0,0,0
"hsa-miR-579-3p",0,0,0,0
"hsa-miR-580-5p",0,0,0,0
"hsa-miR-580-3p",0,0,3.32768736417605,0
"hsa-miR-581",0,0,0,0
"hsa-miR-582-5p",2.96716860753263,1.66448284036468,3.32768736417605,0
"hsa-miR-582-3p",2.96716860753263,4.01613970265525,8.03919323984743,5.04526821513853
"hsa-miR-583",0,0,0,0
"hsa-miR-584-5p",0,5.1574479962743,8.3500551772045,8.5682981759682
"hsa-miR-584-3p",0,0,0,0
"hsa-miR-585-3p",0,0,0,0
"hsa-miR-585-5p",0,0,0,0
"hsa-miR-586",0,0,0,0
"hsa-miR-587",0,0,0,0
"hsa-miR-588",0,0,0,0
"hsa-miR-589-5p",7.63481105017172,7.23457795978457,6.77386449388333,8.08868225171709
"hsa-miR-589-3p",7.36334632097502,3.56559717585422,3.32768736417605,3.82578562746479
"hsa-miR-590-5p",0,0,3.32768736417605,0
"hsa-miR-590-3p",2.96716860753263,4.19770815795585,3.32768736417605,2.73335434061383
"hsa-miR-591",0,0,0,0
"hsa-miR-592",0,0,0,0
"hsa-miR-593-5p",0,0,0,0
"hsa-miR-593-3p",0,0,0,0
"hsa-miR-595",0,0,0,0
"hsa-miR-596",0,0,0,0
"hsa-miR-597-3p",0,0,0,0
"hsa-miR-597-5p",0,1.66448284036468,0,0
"hsa-miR-598-3p",0,1.66448284036468,9.70101182748207,6.28946563095822
"hsa-miR-598-5p",0,0,0,0
"hsa-miR-599",0,0,0,0
"hsa-miR-600",0,1.66448284036468,0,0
"hsa-miR-601",0,0,0,0
"hsa-miR-602",0,0,0,0
"hsa-miR-603",0,0,0,0
"hsa-miR-604",0,0,0,0
"hsa-miR-605-5p",0,0,0,0
"hsa-miR-605-3p",0,0,0,0
"hsa-miR-606",0,0,0,0
"hsa-miR-6068",0,0,0,0
"hsa-miR-6069",0,0,0,0
"hsa-miR-607",0,0,0,0
"hsa-miR-6070",0,0,0,0
"hsa-miR-6071",0,0,0,0
"hsa-miR-6072",0,0,0,0
"hsa-miR-6073",0,0,0,0
"hsa-miR-6074",0,0,0,0
"hsa-miR-6075",0,0,0,0
"hsa-miR-6076",0,0,0,0
"hsa-miR-6077",0,0,0,0
"hsa-miR-6078",0,0,0,0
"hsa-miR-6079",0,0,0,0
"hsa-miR-608",0,0,0,0
"hsa-miR-6080",0,0,0,0
"hsa-miR-6081",0,0,0,0
"hsa-miR-6082",0,0,0,0
"hsa-miR-6083",0,0,0,0
"hsa-miR-6084",0,0,0,0
"hsa-miR-6085",0,0,0,0
"hsa-miR-6086",0,0,0,0
"hsa-miR-6087",5.38922261635589,7.4995270242151,4.81301154860562,3.82578562746479
"hsa-miR-6088",0,0,0,0
"hsa-miR-6089",0,0,0,0
"hsa-miR-609",0,0,0,0
"hsa-miR-6090",0,0,0,0
"hsa-miR-610",0,1.66448284036468,0,1.52606881166759
"hsa-miR-611",0,0,0,0
"hsa-miR-612",0,0,0,0
"hsa-miR-6124",0,0,0,0
"hsa-miR-6125",0,0,0,0
"hsa-miR-6126",0,0,0,0
"hsa-miR-6127",0,0,0,0
"hsa-miR-6128",0,0,0,0
"hsa-miR-6129",0,0,0,0
"hsa-miR-613",0,0,0,0
"hsa-miR-6130",0,2.41683974191283,0,1.52606881166759
"hsa-miR-6131",2.96716860753263,0,0,1.52606881166759
"hsa-miR-6132",0,0,0,0
"hsa-miR-6133",0,0,0,0
"hsa-miR-6134",0,0,0,0
"hsa-miR-614",0,0,0,0
"hsa-miR-615-5p",0,0,0,0
"hsa-miR-615-3p",5.79571500650173,6.13709360897494,4.25323293853803,7.2803068064537
"hsa-miR-616-5p",2.96716860753263,1.66448284036468,3.32768736417605,0
"hsa-miR-616-3p",0,2.41683974191283,0,1.52606881166759
"hsa-miR-6165",0,0,0,0
"hsa-miR-617",0,0,0,0
"hsa-miR-618",0,0,0,0
"hsa-miR-619-3p",0,0,0,0
"hsa-miR-619-5p",2.96716860753263,4.19770815795585,3.32768736417605,0
"hsa-miR-620",0,0,0,0
"hsa-miR-621",0,0,0,0
"hsa-miR-622",3.87184364850932,2.41683974191283,3.32768736417605,0
"hsa-miR-623",0,0,0,0
"hsa-miR-624-3p",0,1.66448284036468,0,0
"hsa-miR-624-5p",0,2.41683974191283,3.32768736417605,0
"hsa-miR-625-3p",5.1333991254172,4.5033487351675,4.25323293853803,3.62058641045188
"hsa-miR-625-5p",4.4235781709818,4.19770815795585,3.32768736417605,0
"hsa-miR-626",0,0,0,0
"hsa-miR-627-3p",0,1.66448284036468,3.32768736417605,0
"hsa-miR-627-5p",2.96716860753263,0,0,0
"hsa-miR-628-5p",0,2.41683974191283,0,0
"hsa-miR-628-3p",2.96716860753263,2.41683974191283,3.32768736417605,4.67185946824748
"hsa-miR-629-3p",0,0,0,1.52606881166759
"hsa-miR-629-5p",4.82171021503467,3.27351588970212,6.19554445921369,4.16591193893569
"hsa-miR-630",0,0,0,0
"hsa-miR-631",0,0,0,0
"hsa-miR-632",0,0,0,0
"hsa-miR-633",0,0,0,0
"hsa-miR-634",0,0,0,0
"hsa-miR-635",0,0,0,0
"hsa-miR-636",2.96716860753263,2.41683974191283,0,0
"hsa-miR-637",0,0,0,0
"hsa-miR-638",0,0,0,0
"hsa-miR-639",0,0,0,0
"hsa-miR-640",0,0,0,0
"hsa-miR-641",4.82171021503467,4.75595576955096,5.78711898281334,0
"hsa-miR-642a-5p",0,2.41683974191283,0,4.31034012061215
"hsa-miR-642a-3p",0,0,3.32768736417605,1.52606881166759
"hsa-miR-642b-3p",0,0,0,0
"hsa-miR-642b-5p",0,0,0,0
"hsa-miR-643",0,0,3.32768736417605,0
"hsa-miR-644a",0,0,0,0
"hsa-miR-645",0,0,0,0
"hsa-miR-646",0,0,0,0
"hsa-miR-647",0,0,0,0
"hsa-miR-648",0,0,0,0
"hsa-miR-649",0,0,0,0
"hsa-miR-6499-3p",0,0,0,0
"hsa-miR-6499-5p",0,0,0,0
"hsa-miR-650",0,0,0,0
"hsa-miR-6500-3p",0,1.66448284036468,0,0
"hsa-miR-6500-5p",0,0,0,0
"hsa-miR-6501-5p",0,0,0,0
"hsa-miR-6501-3p",0,0,0,0
"hsa-miR-6502-5p",0,0,0,0
"hsa-miR-6502-3p",0,0,0,0
"hsa-miR-6503-5p",0,0,0,0
"hsa-miR-6503-3p",0,0,0,0
"hsa-miR-6504-3p",0,0,0,0
"hsa-miR-6504-5p",0,0,0,0
"hsa-miR-6505-5p",0,0,0,0
"hsa-miR-6505-3p",0,0,0,0
"hsa-miR-6506-3p",0,0,0,0
"hsa-miR-6506-5p",0,0,0,0
"hsa-miR-6507-3p",0,0,0,0
"hsa-miR-6507-5p",0,1.66448284036468,0,0
"hsa-miR-6508-5p",0,0,0,0
"hsa-miR-6508-3p",0,0,0,0
"hsa-miR-6509-3p",0,0,0,0
"hsa-miR-6509-5p",0,0,0,0
"hsa-miR-651-5p",0,2.90689059560852,0,0
"hsa-miR-651-3p",0,0,0,0
"hsa-miR-6510-5p",0,0,0,0
"hsa-miR-6510-3p",0,0,0,0
"hsa-miR-6511a-5p",2.96716860753263,2.41683974191283,3.32768736417605,0
"hsa-miR-6511a-3p",0,2.41683974191283,0,3.09254574154357
"hsa-miR-6511b-5p",3.87184364850932,3.27351588970212,3.32768736417605,0
"hsa-miR-6511b-3p",0,0,0,0
"hsa-miR-6512-3p",0,0,0,0
"hsa-miR-6512-5p",0,0,0,0
"hsa-miR-6513-3p",0,0,0,0
"hsa-miR-6513-5p",0,0,0,0
"hsa-miR-6514-5p",0,0,0,0
"hsa-miR-6514-3p",0,0,0,0
"hsa-miR-6515-3p",0,0,0,0
"hsa-miR-6515-5p",0,0,0,0
"hsa-miR-6516-5p",0,1.66448284036468,0,1.52606881166759
"hsa-miR-6516-3p",0,1.66448284036468,0,0
"hsa-miR-652-5p",0,0,0,2.25398926623079
"hsa-miR-652-3p",5.38922261635589,5.06695024392463,6.88837796340678,6.32391043801979
"hsa-miR-653-5p",0,0,0,0
"hsa-miR-653-3p",0,0,0,0
"hsa-miR-654-3p",0,9.52356195605701,0,0
"hsa-miR-654-5p",0,3.56559717585422,0,0
"hsa-miR-655-3p",0,2.41683974191283,0,0
"hsa-miR-655-5p",0,0,0,0
"hsa-miR-656-5p",0,0,0,0
"hsa-miR-656-3p",0,1.66448284036468,0,0
"hsa-miR-657",0,0,0,0
"hsa-miR-658",0,0,0,0
"hsa-miR-659-5p",0,0,0,0
"hsa-miR-659-3p",0,0,0,0
"hsa-miR-660-3p",0,0,0,0
"hsa-miR-660-5p",7.10202817936731,6.5909612413426,6.19554445921369,4.31034012061215
"hsa-miR-661",0,0,0,0
"hsa-miR-662",0,0,0,0
"hsa-miR-663a",0,2.41683974191283,3.32768736417605,0
"hsa-miR-663b",0,0,0,0
"hsa-miR-664a-3p",2.96716860753263,1.66448284036468,0,2.25398926623079
"hsa-miR-664a-5p",2.96716860753263,0,0,0
"hsa-miR-664b-5p",0,1.66448284036468,0,0
"hsa-miR-664b-3p",0,0,3.32768736417605,1.52606881166759
"hsa-miR-665",0,4.75595576955096,0,0
"hsa-miR-668-5p",0,0,0,0
"hsa-miR-668-3p",0,0,0,0
"hsa-miR-670-3p",0,0,0,0
"hsa-miR-670-5p",0,0,0,0
"hsa-miR-671-5p",6.59200846130731,5.32300971061281,0,0
"hsa-miR-671-3p",8.94242653344733,6.77360079528254,4.25323293853803,6.6284819943839
"hsa-miR-6715a-3p",0,0,0,0
"hsa-miR-6715b-3p",0,0,0,0
"hsa-miR-6715b-5p",0,0,0,0
"hsa-miR-6716-5p",0,0,0,0
"hsa-miR-6716-3p",2.96716860753263,1.66448284036468,0,3.38128337250378
"hsa-miR-6717-5p",0,0,0,0
"hsa-miR-6718-5p",0,0,0,0
"hsa-miR-6719-3p",0,0,0,0
"hsa-miR-6720-3p",0,0,0,0
"hsa-miR-6720-5p",0,0,0,0
"hsa-miR-6721-5p",0,0,0,0
"hsa-miR-6722-5p",0,0,0,0
"hsa-miR-6722-3p",0,0,0,0
"hsa-miR-6723-5p",0,0,0,0
"hsa-miR-6724-5p",2.96716860753263,0,3.32768736417605,0
"hsa-miR-6726-5p",0,0,0,0
"hsa-miR-6726-3p",0,1.66448284036468,0,0
"hsa-miR-6727-3p",0,0,0,0
"hsa-miR-6727-5p",0,0,0,2.25398926623079
"hsa-miR-6728-3p",0,0,0,0
"hsa-miR-6728-5p",0,0,0,0
"hsa-miR-6729-5p",0,0,0,0
"hsa-miR-6729-3p",0,0,0,0
"hsa-miR-6730-3p",0,0,0,0
"hsa-miR-6730-5p",0,0,0,0
"hsa-miR-6731-5p",0,0,0,0
"hsa-miR-6731-3p",0,0,0,0
"hsa-miR-6732-5p",0,0,0,0
"hsa-miR-6732-3p",0,0,0,0
"hsa-miR-6733-3p",0,0,0,0
"hsa-miR-6733-5p",0,0,0,0
"hsa-miR-6734-3p",0,0,0,0
"hsa-miR-6734-5p",0,0,0,0
"hsa-miR-6735-5p",0,0,0,1.52606881166759
"hsa-miR-6735-3p",0,0,0,0
"hsa-miR-6736-5p",0,0,0,0
"hsa-miR-6736-3p",0,0,0,0
"hsa-miR-6737-5p",0,0,0,0
"hsa-miR-6737-3p",0,0,0,0
"hsa-miR-6738-5p",0,0,0,0
"hsa-miR-6738-3p",0,0,0,0
"hsa-miR-6739-3p",0,0,0,0
"hsa-miR-6739-5p",0,0,0,0
"hsa-miR-6740-5p",0,1.66448284036468,0,0
"hsa-miR-6740-3p",0,0,0,0
"hsa-miR-6741-5p",0,0,0,0
"hsa-miR-6741-3p",0,1.66448284036468,0,0
"hsa-miR-6742-5p",0,0,3.32768736417605,0
"hsa-miR-6742-3p",0,0,0,0
"hsa-miR-6743-3p",0,0,0,0
"hsa-miR-6743-5p",0,0,0,0
"hsa-miR-6744-5p",0,0,0,0
"hsa-miR-6744-3p",0,0,0,0
"hsa-miR-6745",0,0,0,0
"hsa-miR-6746-5p",0,0,0,0
"hsa-miR-6746-3p",0,0,0,0
"hsa-miR-6747-3p",0,1.66448284036468,0,1.52606881166759
"hsa-miR-6747-5p",0,0,0,0
"hsa-miR-6748-3p",0,0,0,0
"hsa-miR-6748-5p",0,0,0,0
"hsa-miR-6749-5p",0,0,0,0
"hsa-miR-6749-3p",2.96716860753263,1.66448284036468,0,0
"hsa-miR-675-3p",0,1.66448284036468,0,0
"hsa-miR-675-5p",0,0,0,0
"hsa-miR-6750-5p",0,0,0,0
"hsa-miR-6750-3p",0,0,0,0
"hsa-miR-6751-5p",0,0,0,0
"hsa-miR-6751-3p",0,0,0,0
"hsa-miR-6752-5p",0,0,0,0
"hsa-miR-6752-3p",0,0,0,0
"hsa-miR-6753-5p",0,0,0,0
"hsa-miR-6753-3p",0,0,3.32768736417605,0
"hsa-miR-6754-5p",0,0,0,0
"hsa-miR-6754-3p",0,0,0,0
"hsa-miR-6755-3p",0,0,0,0
"hsa-miR-6755-5p",0,0,0,0
"hsa-miR-6756-5p",0,0,0,0
"hsa-miR-6756-3p",0,0,0,0
"hsa-miR-6757-3p",0,0,0,0
"hsa-miR-6757-5p",0,0,0,0
"hsa-miR-6758-3p",0,0,0,0
"hsa-miR-6758-5p",0,0,0,0
"hsa-miR-6759-5p",0,0,0,0
"hsa-miR-6759-3p",0,0,0,0
"hsa-miR-676-5p",0,0,0,0
"hsa-miR-676-3p",0,0,3.32768736417605,1.52606881166759
"hsa-miR-6760-3p",0,0,0,0
"hsa-miR-6760-5p",0,0,0,0
"hsa-miR-6761-5p",0,0,0,0
"hsa-miR-6761-3p",0,0,0,0
"hsa-miR-6762-3p",0,1.66448284036468,0,0
"hsa-miR-6762-5p",0,0,0,0
"hsa-miR-6763-3p",0,0,0,0
"hsa-miR-6763-5p",0,0,0,0
"hsa-miR-6764-3p",0,0,0,0
"hsa-miR-6764-5p",0,0,0,0
"hsa-miR-6765-3p",0,0,0,0
"hsa-miR-6765-5p",0,0,0,0
"hsa-miR-6766-3p",0,0,0,0
"hsa-miR-6766-5p",0,0,0,0
"hsa-miR-6767-3p",0,0,0,0
"hsa-miR-6767-5p",0,0,0,0
"hsa-miR-6768-3p",0,0,0,0
"hsa-miR-6768-5p",0,0,0,0
"hsa-miR-6769a-5p",0,0,0,0
"hsa-miR-6769a-3p",0,0,0,0
"hsa-miR-6769b-3p",0,0,0,0
"hsa-miR-6769b-5p",0,0,0,0
"hsa-miR-6770-3p",0,2.41683974191283,0,0
"hsa-miR-6770-5p",0,0,0,0
"hsa-miR-6771-3p",0,0,0,0
"hsa-miR-6771-5p",0,0,0,0
"hsa-miR-6772-3p",2.96716860753263,2.41683974191283,0,0
"hsa-miR-6772-5p",0,0,0,0
"hsa-miR-6773-3p",0,0,0,0
"hsa-miR-6773-5p",0,0,0,0
"hsa-miR-6774-5p",0,0,0,0
"hsa-miR-6774-3p",0,0,0,0
"hsa-miR-6775-3p",0,0,0,0
"hsa-miR-6775-5p",0,0,0,0
"hsa-miR-6776-3p",0,0,0,1.52606881166759
"hsa-miR-6776-5p",2.96716860753263,0,0,0
"hsa-miR-6777-3p",0,3.27351588970212,0,0
"hsa-miR-6777-5p",0,0,3.32768736417605,0
"hsa-miR-6778-5p",0,0,0,0
